[2025-04-15 14:15:58] User: bob, Action: KEY, Details: Verified existing signed public key for bob
[2025-04-15 14:16:31] User: bob, Action: SIGN, Details: Signed file /Users/milanaivankovic/Documents/pozadina1.png for bob
[2025-04-15 14:16:31] User: bob, Action: UPLOAD, Details: Uploaded file: pozadina1.png
[2025-04-15 14:16:38] User: bob, Action: KEY, Details: Verified existing signed public key for bob
[2025-04-15 14:16:39] User: bob, Action: SIGN, Details: Signed file users/bob/pozadina1.png.shared.enc for bob
[2025-04-15 14:16:39] User: bob, Action: SHARE, Details: Shared file: pozadina1.png with alice
[2025-04-15 14:17:13] User: alice, Action: LOGIN_ATTEMPT, Details: FAILED: Invalid certificate path
[2025-04-15 14:17:19] User: alice, Action: LOGIN_ATTEMPT, Details: SUCCESS
[2025-04-15 14:17:19] User: alice, Action: KEY, Details: Verified existing signed public key for alice
[2025-04-15 14:17:31] User: alice, Action: DEBUG, Details: Parsed file pozadina1_png_bob_to_alice.enc: sender=bob, recipient=alice.enc
[2025-04-15 14:17:47] User: alice, Action: DOWNLOAD, Details: Downloaded file: pozadina1_png_bob_to_alice.enc
[2025-04-15 14:18:41] User: jack, Action: SIGN, Details: Signed file users/jack/public_key_jack.pem for jack
[2025-04-15 14:18:41] User: jack, Action: KEY, Details: Published signed public key for jack
[2025-04-15 14:18:45] User: jack, Action: KEY, Details: Verified existing signed public key for jack
[2025-04-15 14:19:28] User: alice, Action: LOGIN_ATTEMPT, Details: FAILED: Invalid password
[2025-04-15 14:19:35] User: alice, Action: LOGIN_ATTEMPT, Details: SUCCESS
[2025-04-15 14:19:35] User: alice, Action: KEY, Details: Verified existing signed public key for alice
[2025-04-15 14:19:43] User: alice, Action: KEY, Details: Verified existing signed public key for alice
[2025-04-15 14:19:44] User: alice, Action: SIGN, Details: Signed file users/alice/Izvjestaj.pdf.shared.enc for alice
[2025-04-15 14:19:44] User: alice, Action: SHARE, Details: Shared file: Izvjestaj.pdf with jack
[2025-04-15 14:20:12] User: jack, Action: LOGIN_ATTEMPT, Details: SUCCESS
[2025-04-15 14:20:12] User: jack, Action: KEY, Details: Verified existing signed public key for jack
[2025-04-15 14:20:19] User: jack, Action: DEBUG, Details: Parsed file Izvjestaj_pdf_alice_to_jack.enc: sender=alice, recipient=jack.enc
[2025-04-15 14:20:33] User: jack, Action: DOWNLOAD, Details: Downloaded file: Izvjestaj_pdf_alice_to_jack.enc
[2025-04-16 07:59:54] User: alice, Action: LOGIN_ATTEMPT, Details: SUCCESS
[2025-04-16 07:59:54] User: alice, Action: KEY, Details: Verified existing signed public key for alice
[2025-04-16 08:00:06] User: alice, Action: DEBUG, Details: Parsed file batter_vehicle_txt_bob_to_alice.enc: sender=bob, recipient=alice.enc
[2025-04-16 08:17:03] User: alice, Action: LOGIN_ATTEMPT, Details: SUCCESS
[2025-04-16 08:17:03] User: alice, Action: KEY, Details: Verified existing signed public key for alice
[2025-04-16 08:17:45] User: alice, Action: SIGN, Details: Signed file /Users/milanaivankovic/Downloads/ps/Django_mvc.png for alice
[2025-04-16 08:17:45] User: alice, Action: UPLOAD, Details: Uploaded file: Django_mvc.png
[2025-04-16 08:18:30] User: alice, Action: SIGN, Details: Signed file /Users/milanaivankovic/Downloads/mvi/2.png for alice
[2025-04-16 08:18:30] User: alice, Action: UPLOAD, Details: Uploaded file: 2.png
[2025-04-16 08:18:37] User: alice, Action: KEY, Details: Verified existing signed public key for alice
[2025-04-16 08:18:38] User: alice, Action: SIGN, Details: Signed file users/alice/2.png.shared.enc for alice
[2025-04-16 08:18:38] User: alice, Action: SHARE, Details: Shared file: 2.png with bob
[2025-04-16 08:19:04] User: bob, Action: LOGIN_ATTEMPT, Details: SUCCESS
[2025-04-16 08:19:04] User: bob, Action: KEY, Details: Verified existing signed public key for bob
[2025-04-16 08:19:45] User: bob, Action: DEBUG, Details: Parsed file 2_png_alice_to_bob.enc: sender=alice, recipient=bob.enc
[2025-04-16 08:19:51] User: bob, Action: DOWNLOAD, Details: Downloaded file: 2_png_alice_to_bob.enc
[2025-04-16 08:26:27] User: alice, Action: LOGIN_ATTEMPT, Details: FAILED: Invalid password
[2025-04-16 08:26:31] User: alice, Action: LOGIN_ATTEMPT, Details: SUCCESS
[2025-04-16 08:26:31] User: alice, Action: KEY, Details: Verified existing signed public key for alice
[2025-04-16 08:27:41] User: alice, Action: KEY, Details: Verified existing signed public key for alice
[2025-04-16 08:27:41] User: alice, Action: SIGN, Details: Signed file users/alice/Django_mvc.png.shared.enc for alice
[2025-04-16 08:27:41] User: alice, Action: SHARE, Details: Shared file: Django_mvc.png with bob
[2025-04-16 08:28:19] User: bob, Action: LOGIN_ATTEMPT, Details: SUCCESS
[2025-04-16 08:28:19] User: bob, Action: KEY, Details: Verified existing signed public key for bob
[2025-04-16 08:28:30] User: bob, Action: DEBUG, Details: Parsed file Django_mvc_png_alice_to_bob.enc: sender=alice, recipient=bob.enc
[2025-04-16 08:28:42] User: bob, Action: DOWNLOAD, Details: Downloaded file: Django_mvc_png_alice_to_bob.enc
